parent_id,family_id,parent_role,birth_year_demo,baseline_age_at_first_child_demo,country_context_demo,parent_record_created_at_demo
P-001763,FAM-001763,father,1973,33,CONTEXT_C,2026-07-15
M-001763,FAM-001763,mother,1982,24,CONTEXT_A,2026-07-15
P-001764,FAM-001764,father,1975,30,CONTEXT_A,2026-07-15
M-001764,FAM-001764,mother,1973,32,CONTEXT_A,2026-07-15
P-001765,FAM-001765,father,1966,38,CONTEXT_A,2026-07-15
M-001765,FAM-001765,mother,1968,36,CONTEXT_A,2026-07-15
P-001766,FAM-001766,father,1973,30,CONTEXT_A,2026-07-15
M-001766,FAM-001766,mother,1976,27,CONTEXT_C,2026-07-15
P-001767,FAM-001767,father,1970,31,CONTEXT_C,2026-07-15
M-001767,FAM-001767,mother,1967,34,CONTEXT_A,2026-07-15
P-001768,FAM-001768,father,1982,20,CONTEXT_A,2026-07-15
M-001768,FAM-001768,mother,1979,23,CONTEXT_B,2026-07-15
P-001769,FAM-001769,father,1975,31,CONTEXT_B,2026-07-15
M-001769,FAM-001769,mother,1975,31,CONTEXT_C,2026-07-15
P-001770,FAM-001770,father,1980,27,CONTEXT_B,2026-07-15
M-001770,FAM-001770,mother,1976,31,CONTEXT_A,2026-07-15
P-001771,FAM-001771,father,1974,26,CONTEXT_A,2026-07-15
M-001771,FAM-001771,mother,1970,30,CONTEXT_A,2026-07-15
P-001772,FAM-001772,father,1988,18,CONTEXT_B,2026-07-15
M-001772,FAM-001772,mother,1979,27,CONTEXT_A,2026-07-15
P-001773,FAM-001773,father,1968,31,CONTEXT_B,2026-07-15
M-001773,FAM-001773,mother,1972,27,CONTEXT_B,2026-07-15
P-001774,FAM-001774,father,1979,27,CONTEXT_A,2026-07-15
M-001774,FAM-001774,mother,1985,21,CONTEXT_A,2026-07-15
P-001775,FAM-001775,father,1974,32,CONTEXT_C,2026-07-15
M-001775,FAM-001775,mother,1977,29,CONTEXT_B,2026-07-15
P-001776,FAM-001776,father,1976,23,CONTEXT_A,2026-07-15
M-001776,FAM-001776,mother,1971,28,CONTEXT_A,2026-07-15
P-001777,FAM-001777,father,1974,27,CONTEXT_A,2026-07-15
M-001777,FAM-001777,mother,1970,31,CONTEXT_C,2026-07-15
P-001778,FAM-001778,father,1969,33,CONTEXT_B,2026-07-15
M-001778,FAM-001778,mother,1970,32,CONTEXT_A,2026-07-15
P-001779,FAM-001779,father,1975,34,CONTEXT_A,2026-07-15
M-001779,FAM-001779,mother,1975,34,CONTEXT_B,2026-07-15
P-001780,FAM-001780,father,1968,38,CONTEXT_B,2026-07-15
M-001780,FAM-001780,mother,1969,37,CONTEXT_A,2026-07-15
P-001781,FAM-001781,father,1982,25,CONTEXT_A,2026-07-15
M-001781,FAM-001781,mother,1984,23,CONTEXT_C,2026-07-15
P-001782,FAM-001782,father,1978,27,CONTEXT_A,2026-07-15
M-001782,FAM-001782,mother,1971,34,CONTEXT_B,2026-07-15
P-001783,FAM-001783,father,1972,27,CONTEXT_A,2026-07-15
M-001783,FAM-001783,mother,1973,26,CONTEXT_A,2026-07-15
P-001784,FAM-001784,father,1968,32,CONTEXT_A,2026-07-15
M-001784,FAM-001784,mother,1970,30,CONTEXT_A,2026-07-15
P-001785,FAM-001785,father,1962,37,CONTEXT_A,2026-07-15
M-001785,FAM-001785,mother,1965,34,CONTEXT_A,2026-07-15
P-001786,FAM-001786,father,1964,41,CONTEXT_A,2026-07-15
M-001786,FAM-001786,mother,1964,41,CONTEXT_A,2026-07-15
P-001787,FAM-001787,father,1975,28,CONTEXT_A,2026-07-15
M-001787,FAM-001787,mother,1980,23,CONTEXT_B,2026-07-15
P-001788,FAM-001788,father,1980,22,CONTEXT_A,2026-07-15
M-001788,FAM-001788,mother,1980,22,CONTEXT_A,2026-07-15
P-001789,FAM-001789,father,1964,34,CONTEXT_B,2026-07-15
M-001789,FAM-001789,mother,1968,30,CONTEXT_C,2026-07-15
P-001790,FAM-001790,father,1962,37,CONTEXT_B,2026-07-15
M-001790,FAM-001790,mother,1963,36,CONTEXT_A,2026-07-15
P-001791,FAM-001791,father,1977,31,CONTEXT_A,2026-07-15
M-001791,FAM-001791,mother,1979,29,CONTEXT_A,2026-07-15
P-001792,FAM-001792,father,1972,34,CONTEXT_A,2026-07-15
M-001792,FAM-001792,mother,1975,31,CONTEXT_A,2026-07-15
P-001793,FAM-001793,father,1965,38,CONTEXT_A,2026-07-15
M-001793,FAM-001793,mother,1967,36,CONTEXT_B,2026-07-15
P-001794,FAM-001794,father,1961,38,CONTEXT_C,2026-07-15
M-001794,FAM-001794,mother,1967,32,CONTEXT_B,2026-07-15
P-001795,FAM-001795,father,1976,28,CONTEXT_C,2026-07-15
M-001795,FAM-001795,mother,1980,24,CONTEXT_A,2026-07-15
P-001796,FAM-001796,father,1969,32,CONTEXT_C,2026-07-15
M-001796,FAM-001796,mother,1973,28,CONTEXT_B,2026-07-15
P-001797,FAM-001797,father,1965,36,CONTEXT_A,2026-07-15
M-001797,FAM-001797,mother,1969,32,CONTEXT_C,2026-07-15
P-001798,FAM-001798,father,1966,35,CONTEXT_A,2026-07-15
M-001798,FAM-001798,mother,1974,27,CONTEXT_B,2026-07-15
P-001799,FAM-001799,father,1982,26,CONTEXT_B,2026-07-15
M-001799,FAM-001799,mother,1979,29,CONTEXT_A,2026-07-15
P-001800,FAM-001800,father,1965,34,CONTEXT_B,2026-07-15
M-001800,FAM-001800,mother,1970,29,CONTEXT_B,2026-07-15
P-001801,FAM-001801,father,1979,27,CONTEXT_A,2026-07-15
M-001801,FAM-001801,mother,1980,26,CONTEXT_B,2026-07-15
P-001802,FAM-001802,father,1976,30,CONTEXT_B,2026-07-15
M-001802,FAM-001802,mother,1978,28,CONTEXT_C,2026-07-15
P-001803,FAM-001803,father,1975,29,CONTEXT_B,2026-07-15
M-001803,FAM-001803,mother,1979,25,CONTEXT_A,2026-07-15
P-001804,FAM-001804,father,1956,43,CONTEXT_A,2026-07-15
M-001804,FAM-001804,mother,1963,36,CONTEXT_B,2026-07-15
P-001805,FAM-001805,father,1976,30,CONTEXT_A,2026-07-15
M-001805,FAM-001805,mother,1977,29,CONTEXT_A,2026-07-15
P-001806,FAM-001806,father,1971,30,CONTEXT_B,2026-07-15
M-001806,FAM-001806,mother,1966,35,CONTEXT_B,2026-07-15
P-001807,FAM-001807,father,1970,32,CONTEXT_B,2026-07-15
M-001807,FAM-001807,mother,1969,33,CONTEXT_A,2026-07-15
P-001808,FAM-001808,father,1978,25,CONTEXT_C,2026-07-15
M-001808,FAM-001808,mother,1976,27,CONTEXT_A,2026-07-15
P-001809,FAM-001809,father,1979,29,CONTEXT_B,2026-07-15
M-001809,FAM-001809,mother,1976,32,CONTEXT_B,2026-07-15
P-001810,FAM-001810,father,1985,20,CONTEXT_A,2026-07-15
M-001810,FAM-001810,mother,1982,23,CONTEXT_B,2026-07-15
P-001811,FAM-001811,father,1968,32,CONTEXT_A,2026-07-15
M-001811,FAM-001811,mother,1971,29,CONTEXT_A,2026-07-15
P-001812,FAM-001812,father,1974,26,CONTEXT_C,2026-07-15
M-001812,FAM-001812,mother,1971,29,CONTEXT_A,2026-07-15
P-001813,FAM-001813,father,1974,30,CONTEXT_A,2026-07-15
M-001813,FAM-001813,mother,1973,31,CONTEXT_A,2026-07-15
P-001814,FAM-001814,father,1972,28,CONTEXT_B,2026-07-15
M-001814,FAM-001814,mother,1975,25,CONTEXT_A,2026-07-15
P-001815,FAM-001815,father,1969,29,CONTEXT_A,2026-07-15
M-001815,FAM-001815,mother,1970,28,CONTEXT_B,2026-07-15
P-001816,FAM-001816,father,1963,36,CONTEXT_B,2026-07-15
M-001816,FAM-001816,mother,1964,35,CONTEXT_A,2026-07-15
P-001817,FAM-001817,father,1976,29,CONTEXT_C,2026-07-15
M-001817,FAM-001817,mother,1982,23,CONTEXT_A,2026-07-15
P-001818,FAM-001818,father,1972,27,CONTEXT_A,2026-07-15
M-001818,FAM-001818,mother,1972,27,CONTEXT_A,2026-07-15
P-001819,FAM-001819,father,1972,29,CONTEXT_A,2026-07-15
M-001819,FAM-001819,mother,1973,28,CONTEXT_A,2026-07-15
P-001820,FAM-001820,father,1970,36,CONTEXT_A,2026-07-15
M-001820,FAM-001820,mother,1976,30,CONTEXT_A,2026-07-15
P-001821,FAM-001821,father,1975,25,CONTEXT_B,2026-07-15
M-001821,FAM-001821,mother,1971,29,CONTEXT_A,2026-07-15
P-001822,FAM-001822,father,1967,35,CONTEXT_A,2026-07-15
M-001822,FAM-001822,mother,1969,33,CONTEXT_C,2026-07-15
P-001823,FAM-001823,father,1967,31,CONTEXT_B,2026-07-15
M-001823,FAM-001823,mother,1965,33,CONTEXT_A,2026-07-15
P-001824,FAM-001824,father,1960,38,CONTEXT_B,2026-07-15
M-001824,FAM-001824,mother,1965,33,CONTEXT_B,2026-07-15
P-001825,FAM-001825,father,1985,23,CONTEXT_A,2026-07-15
M-001825,FAM-001825,mother,1983,25,CONTEXT_C,2026-07-15
P-001826,FAM-001826,father,1985,20,CONTEXT_A,2026-07-15
M-001826,FAM-001826,mother,1983,22,CONTEXT_B,2026-07-15
P-001827,FAM-001827,father,1971,35,CONTEXT_C,2026-07-15
M-001827,FAM-001827,mother,1974,32,CONTEXT_B,2026-07-15
P-001828,FAM-001828,father,1973,33,CONTEXT_C,2026-07-15
M-001828,FAM-001828,mother,1974,32,CONTEXT_A,2026-07-15
P-001829,FAM-001829,father,1971,31,CONTEXT_C,2026-07-15
M-001829,FAM-001829,mother,1969,33,CONTEXT_C,2026-07-15
P-001830,FAM-001830,father,1977,24,CONTEXT_B,2026-07-15
M-001830,FAM-001830,mother,1968,33,CONTEXT_B,2026-07-15
P-001831,FAM-001831,father,1963,35,CONTEXT_C,2026-07-15
M-001831,FAM-001831,mother,1968,30,CONTEXT_A,2026-07-15
P-001832,FAM-001832,father,1980,26,CONTEXT_A,2026-07-15
M-001832,FAM-001832,mother,1976,30,CONTEXT_C,2026-07-15
P-001833,FAM-001833,father,1973,35,CONTEXT_A,2026-07-15
M-001833,FAM-001833,mother,1976,32,CONTEXT_A,2026-07-15
P-001834,FAM-001834,father,1958,40,CONTEXT_B,2026-07-15
M-001834,FAM-001834,mother,1965,33,CONTEXT_A,2026-07-15
P-001835,FAM-001835,father,1967,33,CONTEXT_A,2026-07-15
M-001835,FAM-001835,mother,1968,32,CONTEXT_B,2026-07-15
P-001836,FAM-001836,father,1975,30,CONTEXT_A,2026-07-15
M-001836,FAM-001836,mother,1980,25,CONTEXT_A,2026-07-15
P-001837,FAM-001837,father,1975,30,CONTEXT_A,2026-07-15
M-001837,FAM-001837,mother,1977,28,CONTEXT_A,2026-07-15
P-001838,FAM-001838,father,1964,35,CONTEXT_A,2026-07-15
M-001838,FAM-001838,mother,1966,33,CONTEXT_A,2026-07-15
P-001839,FAM-001839,father,1969,31,CONTEXT_A,2026-07-15
M-001839,FAM-001839,mother,1967,33,CONTEXT_A,2026-07-15
P-001840,FAM-001840,father,1972,31,CONTEXT_A,2026-07-15
M-001840,FAM-001840,mother,1975,28,CONTEXT_A,2026-07-15
P-001841,FAM-001841,father,1971,33,CONTEXT_B,2026-07-15
M-001841,FAM-001841,mother,1969,35,CONTEXT_A,2026-07-15
P-001842,FAM-001842,father,1971,30,CONTEXT_B,2026-07-15
M-001842,FAM-001842,mother,1970,31,CONTEXT_B,2026-07-15
P-001843,FAM-001843,father,1955,44,CONTEXT_A,2026-07-15
M-001843,FAM-001843,mother,1958,41,CONTEXT_C,2026-07-15
P-001844,FAM-001844,father,1972,33,CONTEXT_A,2026-07-15
M-001844,FAM-001844,mother,1974,31,CONTEXT_B,2026-07-15
P-001845,FAM-001845,father,1974,34,CONTEXT_A,2026-07-15
M-001845,FAM-001845,mother,1978,30,CONTEXT_B,2026-07-15
P-001846,FAM-001846,father,1975,26,CONTEXT_B,2026-07-15
M-001846,FAM-001846,mother,1973,28,CONTEXT_A,2026-07-15
P-001847,FAM-001847,father,1971,29,CONTEXT_B,2026-07-15
M-001847,FAM-001847,mother,1969,31,CONTEXT_B,2026-07-15
P-001848,FAM-001848,father,1967,35,CONTEXT_A,2026-07-15
M-001848,FAM-001848,mother,1968,34,CONTEXT_A,2026-07-15
P-001849,FAM-001849,father,1980,22,CONTEXT_A,2026-07-15
M-001849,FAM-001849,mother,1981,21,CONTEXT_A,2026-07-15
P-001850,FAM-001850,father,1965,37,CONTEXT_A,2026-07-15
M-001850,FAM-001850,mother,1969,33,CONTEXT_B,2026-07-15
P-001851,FAM-001851,father,1974,28,CONTEXT_A,2026-07-15
M-001851,FAM-001851,mother,1975,27,CONTEXT_A,2026-07-15
P-001852,FAM-001852,father,1968,33,CONTEXT_A,2026-07-15
M-001852,FAM-001852,mother,1970,31,CONTEXT_A,2026-07-15
P-001853,FAM-001853,father,1974,26,CONTEXT_A,2026-07-15
M-001853,FAM-001853,mother,1972,28,CONTEXT_A,2026-07-15
P-001854,FAM-001854,father,1968,32,CONTEXT_A,2026-07-15
M-001854,FAM-001854,mother,1974,26,CONTEXT_A,2026-07-15
P-001855,FAM-001855,father,1967,32,CONTEXT_A,2026-07-15
M-001855,FAM-001855,mother,1970,29,CONTEXT_A,2026-07-15
P-001856,FAM-001856,father,1970,35,CONTEXT_A,2026-07-15
M-001856,FAM-001856,mother,1975,30,CONTEXT_A,2026-07-15
P-001857,FAM-001857,father,1969,31,CONTEXT_A,2026-07-15
M-001857,FAM-001857,mother,1976,24,CONTEXT_A,2026-07-15
P-001858,FAM-001858,father,1965,33,CONTEXT_A,2026-07-15
M-001858,FAM-001858,mother,1967,31,CONTEXT_A,2026-07-15
P-001859,FAM-001859,father,1961,38,CONTEXT_C,2026-07-15
M-001859,FAM-001859,mother,1962,37,CONTEXT_A,2026-07-15
P-001860,FAM-001860,father,1964,39,CONTEXT_B,2026-07-15
M-001860,FAM-001860,mother,1968,35,CONTEXT_B,2026-07-15
P-001861,FAM-001861,father,1979,24,CONTEXT_A,2026-07-15
M-001861,FAM-001861,mother,1978,25,CONTEXT_A,2026-07-15
P-001862,FAM-001862,father,1968,35,CONTEXT_A,2026-07-15
M-001862,FAM-001862,mother,1971,32,CONTEXT_A,2026-07-15
P-001863,FAM-001863,father,1969,30,CONTEXT_A,2026-07-15
M-001863,FAM-001863,mother,1969,30,CONTEXT_B,2026-07-15
P-001864,FAM-001864,father,1969,36,CONTEXT_C,2026-07-15
M-001864,FAM-001864,mother,1971,34,CONTEXT_A,2026-07-15
P-001865,FAM-001865,father,1967,35,CONTEXT_A,2026-07-15
M-001865,FAM-001865,mother,1968,34,CONTEXT_A,2026-07-15
P-001866,FAM-001866,father,1976,27,CONTEXT_A,2026-07-15
M-001866,FAM-001866,mother,1976,27,CONTEXT_C,2026-07-15
P-001867,FAM-001867,father,1962,39,CONTEXT_A,2026-07-15
M-001867,FAM-001867,mother,1964,37,CONTEXT_C,2026-07-15
P-001868,FAM-001868,father,1970,36,CONTEXT_B,2026-07-15
M-001868,FAM-001868,mother,1969,37,CONTEXT_A,2026-07-15
P-001869,FAM-001869,father,1964,44,CONTEXT_A,2026-07-15
M-001869,FAM-001869,mother,1971,37,CONTEXT_B,2026-07-15
P-001870,FAM-001870,father,1969,35,CONTEXT_A,2026-07-15
M-001870,FAM-001870,mother,1967,37,CONTEXT_A,2026-07-15
P-001871,FAM-001871,father,1978,29,CONTEXT_B,2026-07-15
M-001871,FAM-001871,mother,1981,26,CONTEXT_A,2026-07-15
P-001872,FAM-001872,father,1971,30,CONTEXT_A,2026-07-15
M-001872,FAM-001872,mother,1974,27,CONTEXT_A,2026-07-15
P-001873,FAM-001873,father,1968,39,CONTEXT_A,2026-07-15
M-001873,FAM-001873,mother,1975,32,CONTEXT_A,2026-07-15
P-001874,FAM-001874,father,1978,23,CONTEXT_A,2026-07-15
M-001874,FAM-001874,mother,1974,27,CONTEXT_A,2026-07-15
P-001875,FAM-001875,father,1967,31,CONTEXT_A,2026-07-15
M-001875,FAM-001875,mother,1974,24,CONTEXT_A,2026-07-15
P-001876,FAM-001876,father,1975,24,CONTEXT_A,2026-07-15
M-001876,FAM-001876,mother,1973,26,CONTEXT_B,2026-07-15
P-001877,FAM-001877,father,1976,28,CONTEXT_A,2026-07-15
M-001877,FAM-001877,mother,1977,27,CONTEXT_A,2026-07-15
P-001878,FAM-001878,father,1973,34,CONTEXT_B,2026-07-15
M-001878,FAM-001878,mother,1973,34,CONTEXT_A,2026-07-15
P-001879,FAM-001879,father,1963,39,CONTEXT_A,2026-07-15
M-001879,FAM-001879,mother,1969,33,CONTEXT_B,2026-07-15
P-001880,FAM-001880,father,1973,27,CONTEXT_B,2026-07-15
M-001880,FAM-001880,mother,1967,33,CONTEXT_B,2026-07-15
P-001881,FAM-001881,father,1968,31,CONTEXT_B,2026-07-15
M-001881,FAM-001881,mother,1969,30,CONTEXT_A,2026-07-15
P-001882,FAM-001882,father,1970,33,CONTEXT_A,2026-07-15
M-001882,FAM-001882,mother,1977,26,CONTEXT_C,2026-07-15
P-001883,FAM-001883,father,1974,27,CONTEXT_A,2026-07-15
M-001883,FAM-001883,mother,1975,26,CONTEXT_A,2026-07-15
P-001884,FAM-001884,father,1976,24,CONTEXT_A,2026-07-15
M-001884,FAM-001884,mother,1970,30,CONTEXT_B,2026-07-15
P-001885,FAM-001885,father,1972,26,CONTEXT_A,2026-07-15
M-001885,FAM-001885,mother,1973,25,CONTEXT_C,2026-07-15
P-001886,FAM-001886,father,1974,34,CONTEXT_A,2026-07-15
M-001886,FAM-001886,mother,1972,36,CONTEXT_B,2026-07-15
P-001887,FAM-001887,father,1973,26,CONTEXT_C,2026-07-15
M-001887,FAM-001887,mother,1971,28,CONTEXT_B,2026-07-15
P-001888,FAM-001888,father,1977,27,CONTEXT_A,2026-07-15
M-001888,FAM-001888,mother,1978,26,CONTEXT_A,2026-07-15
P-001889,FAM-001889,father,1972,27,CONTEXT_A,2026-07-15
M-001889,FAM-001889,mother,1969,30,CONTEXT_C,2026-07-15
P-001890,FAM-001890,father,1974,32,CONTEXT_A,2026-07-15
M-001890,FAM-001890,mother,1978,28,CONTEXT_A,2026-07-15
P-001891,FAM-001891,father,1966,32,CONTEXT_B,2026-07-15
M-001891,FAM-001891,mother,1971,27,CONTEXT_A,2026-07-15
P-001892,FAM-001892,father,1976,27,CONTEXT_A,2026-07-15
M-001892,FAM-001892,mother,1978,25,CONTEXT_A,2026-07-15
P-001893,FAM-001893,father,1976,30,CONTEXT_A,2026-07-15
M-001893,FAM-001893,mother,1977,29,CONTEXT_A,2026-07-15
P-001894,FAM-001894,father,1979,29,CONTEXT_A,2026-07-15
M-001894,FAM-001894,mother,1980,28,CONTEXT_A,2026-07-15
P-001895,FAM-001895,father,1968,30,CONTEXT_A,2026-07-15
M-001895,FAM-001895,mother,1973,25,CONTEXT_A,2026-07-15
P-001896,FAM-001896,father,1972,36,CONTEXT_A,2026-07-15
M-001896,FAM-001896,mother,1971,37,CONTEXT_B,2026-07-15
P-001897,FAM-001897,father,1960,41,CONTEXT_A,2026-07-15
M-001897,FAM-001897,mother,1964,37,CONTEXT_A,2026-07-15
P-001898,FAM-001898,father,1977,29,CONTEXT_B,2026-07-15
M-001898,FAM-001898,mother,1976,30,CONTEXT_B,2026-07-15
P-001899,FAM-001899,father,1971,30,CONTEXT_A,2026-07-15
M-001899,FAM-001899,mother,1973,28,CONTEXT_A,2026-07-15
P-001900,FAM-001900,father,1977,28,CONTEXT_A,2026-07-15
M-001900,FAM-001900,mother,1978,27,CONTEXT_A,2026-07-15
P-001901,FAM-001901,father,1972,29,CONTEXT_A,2026-07-15
M-001901,FAM-001901,mother,1974,27,CONTEXT_A,2026-07-15
P-001902,FAM-001902,father,1964,39,CONTEXT_C,2026-07-15
M-001902,FAM-001902,mother,1970,33,CONTEXT_C,2026-07-15
P-001903,FAM-001903,father,1961,40,CONTEXT_B,2026-07-15
M-001903,FAM-001903,mother,1965,36,CONTEXT_A,2026-07-15
P-001904,FAM-001904,father,1971,34,CONTEXT_B,2026-07-15
M-001904,FAM-001904,mother,1974,31,CONTEXT_A,2026-07-15
P-001905,FAM-001905,father,1962,41,CONTEXT_B,2026-07-15
M-001905,FAM-001905,mother,1969,34,CONTEXT_B,2026-07-15
P-001906,FAM-001906,father,1971,31,CONTEXT_A,2026-07-15
M-001906,FAM-001906,mother,1974,28,CONTEXT_A,2026-07-15
P-001907,FAM-001907,father,1964,36,CONTEXT_A,2026-07-15
M-001907,FAM-001907,mother,1971,29,CONTEXT_B,2026-07-15
P-001908,FAM-001908,father,1973,26,CONTEXT_A,2026-07-15
M-001908,FAM-001908,mother,1973,26,CONTEXT_A,2026-07-15
P-001909,FAM-001909,father,1974,32,CONTEXT_A,2026-07-15
M-001909,FAM-001909,mother,1974,32,CONTEXT_A,2026-07-15
P-001910,FAM-001910,father,1965,42,CONTEXT_A,2026-07-15
M-001910,FAM-001910,mother,1969,38,CONTEXT_A,2026-07-15
P-001911,FAM-001911,father,1969,29,CONTEXT_A,2026-07-15
M-001911,FAM-001911,mother,1971,27,CONTEXT_B,2026-07-15
P-001912,FAM-001912,father,1975,28,CONTEXT_A,2026-07-15
M-001912,FAM-001912,mother,1980,23,CONTEXT_B,2026-07-15
P-001913,FAM-001913,father,1968,30,CONTEXT_C,2026-07-15
M-001913,FAM-001913,mother,1971,27,CONTEXT_A,2026-07-15
P-001914,FAM-001914,father,1975,26,CONTEXT_C,2026-07-15
M-001914,FAM-001914,mother,1974,27,CONTEXT_A,2026-07-15
P-001915,FAM-001915,father,1990,18,CONTEXT_A,2026-07-15
M-001915,FAM-001915,mother,1987,21,CONTEXT_A,2026-07-15
P-001916,FAM-001916,father,1970,34,CONTEXT_B,2026-07-15
M-001916,FAM-001916,mother,1975,29,CONTEXT_A,2026-07-15
P-001917,FAM-001917,father,1965,37,CONTEXT_A,2026-07-15
M-001917,FAM-001917,mother,1970,32,CONTEXT_B,2026-07-15
P-001918,FAM-001918,father,1970,36,CONTEXT_C,2026-07-15
M-001918,FAM-001918,mother,1975,31,CONTEXT_A,2026-07-15
P-001919,FAM-001919,father,1957,42,CONTEXT_A,2026-07-15
M-001919,FAM-001919,mother,1961,38,CONTEXT_B,2026-07-15
P-001920,FAM-001920,father,1981,26,CONTEXT_A,2026-07-15
M-001920,FAM-001920,mother,1977,30,CONTEXT_A,2026-07-15
P-001921,FAM-001921,father,1971,37,CONTEXT_A,2026-07-15
M-001921,FAM-001921,mother,1978,30,CONTEXT_A,2026-07-15
P-001922,FAM-001922,father,1971,29,CONTEXT_A,2026-07-15
M-001922,FAM-001922,mother,1973,27,CONTEXT_B,2026-07-15
P-001923,FAM-001923,father,1973,30,CONTEXT_B,2026-07-15
M-001923,FAM-001923,mother,1978,25,CONTEXT_B,2026-07-15
P-001924,FAM-001924,father,1964,40,CONTEXT_B,2026-07-15
M-001924,FAM-001924,mother,1970,34,CONTEXT_C,2026-07-15
P-001925,FAM-001925,father,1983,23,CONTEXT_A,2026-07-15
M-001925,FAM-001925,mother,1983,23,CONTEXT_B,2026-07-15
P-001926,FAM-001926,father,1969,33,CONTEXT_C,2026-07-15
M-001926,FAM-001926,mother,1973,29,CONTEXT_B,2026-07-15
P-001927,FAM-001927,father,1978,24,CONTEXT_B,2026-07-15
M-001927,FAM-001927,mother,1978,24,CONTEXT_B,2026-07-15
P-001928,FAM-001928,father,1979,29,CONTEXT_B,2026-07-15
M-001928,FAM-001928,mother,1978,30,CONTEXT_B,2026-07-15
P-001929,FAM-001929,father,1967,41,CONTEXT_A,2026-07-15
M-001929,FAM-001929,mother,1976,32,CONTEXT_B,2026-07-15
P-001930,FAM-001930,father,1967,33,CONTEXT_A,2026-07-15
M-001930,FAM-001930,mother,1966,34,CONTEXT_B,2026-07-15
P-001931,FAM-001931,father,1965,35,CONTEXT_A,2026-07-15
M-001931,FAM-001931,mother,1966,34,CONTEXT_A,2026-07-15
P-001932,FAM-001932,father,1976,25,CONTEXT_A,2026-07-15
M-001932,FAM-001932,mother,1973,28,CONTEXT_A,2026-07-15
P-001933,FAM-001933,father,1971,29,CONTEXT_C,2026-07-15
M-001933,FAM-001933,mother,1969,31,CONTEXT_A,2026-07-15
P-001934,FAM-001934,father,1967,35,CONTEXT_B,2026-07-15
M-001934,FAM-001934,mother,1970,32,CONTEXT_A,2026-07-15
P-001935,FAM-001935,father,1981,21,CONTEXT_A,2026-07-15
M-001935,FAM-001935,mother,1984,18,CONTEXT_A,2026-07-15
P-001936,FAM-001936,father,1971,31,CONTEXT_A,2026-07-15
M-001936,FAM-001936,mother,1972,30,CONTEXT_A,2026-07-15
P-001937,FAM-001937,father,1968,30,CONTEXT_A,2026-07-15
M-001937,FAM-001937,mother,1972,26,CONTEXT_A,2026-07-15
P-001938,FAM-001938,father,1973,35,CONTEXT_A,2026-07-15
M-001938,FAM-001938,mother,1975,33,CONTEXT_C,2026-07-15
P-001939,FAM-001939,father,1975,28,CONTEXT_A,2026-07-15
M-001939,FAM-001939,mother,1980,23,CONTEXT_A,2026-07-15
P-001940,FAM-001940,father,1957,42,CONTEXT_A,2026-07-15
M-001940,FAM-001940,mother,1966,33,CONTEXT_A,2026-07-15
P-001941,FAM-001941,father,1976,32,CONTEXT_A,2026-07-15
M-001941,FAM-001941,mother,1977,31,CONTEXT_A,2026-07-15
P-001942,FAM-001942,father,1971,31,CONTEXT_A,2026-07-15
M-001942,FAM-001942,mother,1972,30,CONTEXT_A,2026-07-15
P-001943,FAM-001943,father,1974,31,CONTEXT_B,2026-07-15
M-001943,FAM-001943,mother,1969,36,CONTEXT_B,2026-07-15
P-001944,FAM-001944,father,1973,27,CONTEXT_A,2026-07-15
M-001944,FAM-001944,mother,1974,26,CONTEXT_C,2026-07-15
P-001945,FAM-001945,father,1966,33,CONTEXT_A,2026-07-15
M-001945,FAM-001945,mother,1969,30,CONTEXT_A,2026-07-15
P-001946,FAM-001946,father,1966,35,CONTEXT_A,2026-07-15
M-001946,FAM-001946,mother,1971,30,CONTEXT_B,2026-07-15
P-001947,FAM-001947,father,1976,28,CONTEXT_C,2026-07-15
M-001947,FAM-001947,mother,1978,26,CONTEXT_A,2026-07-15
P-001948,FAM-001948,father,1968,34,CONTEXT_A,2026-07-15
M-001948,FAM-001948,mother,1970,32,CONTEXT_B,2026-07-15
P-001949,FAM-001949,father,1972,26,CONTEXT_A,2026-07-15
M-001949,FAM-001949,mother,1974,24,CONTEXT_B,2026-07-15
P-001950,FAM-001950,father,1966,35,CONTEXT_A,2026-07-15
M-001950,FAM-001950,mother,1969,32,CONTEXT_A,2026-07-15
P-001951,FAM-001951,father,1971,32,CONTEXT_A,2026-07-15
M-001951,FAM-001951,mother,1965,38,CONTEXT_C,2026-07-15
P-001952,FAM-001952,father,1968,30,CONTEXT_A,2026-07-15
M-001952,FAM-001952,mother,1973,25,CONTEXT_A,2026-07-15
P-001953,FAM-001953,father,1976,28,CONTEXT_B,2026-07-15
M-001953,FAM-001953,mother,1976,28,CONTEXT_B,2026-07-15
P-001954,FAM-001954,father,1976,31,CONTEXT_A,2026-07-15
M-001954,FAM-001954,mother,1980,27,CONTEXT_C,2026-07-15
P-001955,FAM-001955,father,1966,39,CONTEXT_A,2026-07-15
M-001955,FAM-001955,mother,1972,33,CONTEXT_B,2026-07-15
P-001956,FAM-001956,father,1976,23,CONTEXT_C,2026-07-15
M-001956,FAM-001956,mother,1974,25,CONTEXT_A,2026-07-15
P-001957,FAM-001957,father,1978,25,CONTEXT_C,2026-07-15
M-001957,FAM-001957,mother,1979,24,CONTEXT_A,2026-07-15
P-001958,FAM-001958,father,1975,24,CONTEXT_B,2026-07-15
M-001958,FAM-001958,mother,1971,28,CONTEXT_A,2026-07-15
