assessment_id,child_id,assessment_age_years,assessment_domain,standardised_score_demo,assessment_date_demo,assessment_status,record_created_at_demo
EDU-019593,CH-002450,8,literacy_demo,-0.6691,2010-04-07,observed,2026-07-15
EDU-019594,CH-002450,8,numeracy_demo,-0.1624,2010-05-24,observed,2026-07-15
EDU-019595,CH-002450,10,literacy_demo,-0.8596,2012-04-28,observed,2026-07-15
EDU-019596,CH-002450,10,numeracy_demo,-0.0362,2012-06-01,observed,2026-07-15
EDU-019597,CH-002450,12,literacy_demo,-0.6582,2014-06-04,observed,2026-07-15
EDU-019598,CH-002450,12,numeracy_demo,,2014-04-16,missing_demo,2026-07-15
EDU-019599,CH-002450,14,literacy_demo,,2016-05-27,missing_demo,2026-07-15
EDU-019600,CH-002450,14,numeracy_demo,-1.2028,2016-06-12,observed,2026-07-15
EDU-019601,CH-002451,8,literacy_demo,-1.1821,2012-07-07,observed,2026-07-15
EDU-019602,CH-002451,8,numeracy_demo,-0.6824,2012-06-23,observed,2026-07-15
EDU-019603,CH-002451,10,literacy_demo,-1.7131,2014-06-16,observed,2026-07-15
EDU-019604,CH-002451,10,numeracy_demo,-1.8418,2014-06-21,observed,2026-07-15
EDU-019605,CH-002451,12,literacy_demo,-1.0827,2016-07-15,observed,2026-07-15
EDU-019606,CH-002451,12,numeracy_demo,-1.6008,2016-05-09,observed,2026-07-15
EDU-019607,CH-002451,14,literacy_demo,-1.9488,2018-05-30,observed,2026-07-15
EDU-019608,CH-002451,14,numeracy_demo,-1.7045,2018-07-14,observed,2026-07-15
EDU-019609,CH-002452,8,literacy_demo,-1.3706,2007-07-23,observed,2026-07-15
EDU-019610,CH-002452,8,numeracy_demo,-0.2034,2007-07-13,observed,2026-07-15
EDU-019611,CH-002452,10,literacy_demo,-0.5153,2009-09-06,observed,2026-07-15
EDU-019612,CH-002452,10,numeracy_demo,-0.2049,2009-07-03,observed,2026-07-15
EDU-019613,CH-002452,12,literacy_demo,-0.4527,2011-07-12,observed,2026-07-15
EDU-019614,CH-002452,12,numeracy_demo,-1.3355,2011-08-23,observed,2026-07-15
EDU-019615,CH-002452,14,literacy_demo,-1.7404,2013-09-04,observed,2026-07-15
EDU-019616,CH-002452,14,numeracy_demo,-1.305,2013-07-02,observed,2026-07-15
EDU-019617,CH-002453,8,literacy_demo,0.0588,2006-04-27,observed,2026-07-15
EDU-019618,CH-002453,8,numeracy_demo,0.2505,2006-04-28,observed,2026-07-15
EDU-019619,CH-002453,10,literacy_demo,-0.0578,2008-06-16,observed,2026-07-15
EDU-019620,CH-002453,10,numeracy_demo,-0.6347,2008-04-30,observed,2026-07-15
EDU-019621,CH-002453,12,literacy_demo,-1.2235,2010-06-29,observed,2026-07-15
EDU-019622,CH-002453,12,numeracy_demo,-0.578,2010-06-06,observed,2026-07-15
EDU-019623,CH-002453,14,literacy_demo,-0.6692,2012-05-23,observed,2026-07-15
EDU-019624,CH-002453,14,numeracy_demo,-0.6326,2012-05-30,observed,2026-07-15
EDU-019625,CH-002454,8,literacy_demo,-1.0762,2006-12-29,observed,2026-07-15
EDU-019626,CH-002454,8,numeracy_demo,-1.2446,2007-01-16,observed,2026-07-15
EDU-019627,CH-002454,10,literacy_demo,,2009-03-24,missing_demo,2026-07-15
EDU-019628,CH-002454,10,numeracy_demo,-1.0308,2009-01-19,observed,2026-07-15
EDU-019629,CH-002454,12,literacy_demo,-1.2231,2011-01-05,observed,2026-07-15
EDU-019630,CH-002454,12,numeracy_demo,-0.7866,2011-01-04,observed,2026-07-15
EDU-019631,CH-002454,14,literacy_demo,-0.457,2013-01-09,observed,2026-07-15
EDU-019632,CH-002454,14,numeracy_demo,-0.3935,2013-03-22,observed,2026-07-15
EDU-019633,CH-002455,8,literacy_demo,,2009-08-25,missing_demo,2026-07-15
EDU-019634,CH-002455,8,numeracy_demo,-1.5179,2009-11-12,observed,2026-07-15
EDU-019635,CH-002455,10,literacy_demo,-0.9264,2011-10-24,observed,2026-07-15
EDU-019636,CH-002455,10,numeracy_demo,-0.9603,2011-10-20,observed,2026-07-15
EDU-019637,CH-002455,12,literacy_demo,-0.1589,2013-09-15,observed,2026-07-15
EDU-019638,CH-002455,12,numeracy_demo,-0.6993,2013-10-01,observed,2026-07-15
EDU-019639,CH-002455,14,literacy_demo,-0.7355,2015-09-27,observed,2026-07-15
EDU-019640,CH-002455,14,numeracy_demo,,2015-09-04,missing_demo,2026-07-15
EDU-019641,CH-002456,8,literacy_demo,0.6699,2011-08-30,observed,2026-07-15
EDU-019642,CH-002456,8,numeracy_demo,0.3009,2011-08-29,observed,2026-07-15
EDU-019643,CH-002456,10,literacy_demo,0.6801,2013-07-02,observed,2026-07-15
EDU-019644,CH-002456,10,numeracy_demo,,2013-07-20,missing_demo,2026-07-15
EDU-019645,CH-002456,12,literacy_demo,-0.062,2015-09-06,observed,2026-07-15
EDU-019646,CH-002456,12,numeracy_demo,0.0472,2015-07-12,observed,2026-07-15
EDU-019647,CH-002456,14,literacy_demo,0.2817,2017-09-02,observed,2026-07-15
EDU-019648,CH-002456,14,numeracy_demo,0.4106,2017-08-28,observed,2026-07-15
EDU-019649,CH-002457,8,literacy_demo,0.5351,2010-04-22,observed,2026-07-15
EDU-019650,CH-002457,8,numeracy_demo,1.1471,2010-04-05,observed,2026-07-15
EDU-019651,CH-002457,10,literacy_demo,0.1509,2012-04-23,observed,2026-07-15
EDU-019652,CH-002457,10,numeracy_demo,,2012-04-05,missing_demo,2026-07-15
EDU-019653,CH-002457,12,literacy_demo,-0.059,2014-02-16,observed,2026-07-15
EDU-019654,CH-002457,12,numeracy_demo,0.4202,2014-02-28,observed,2026-07-15
EDU-019655,CH-002457,14,literacy_demo,-0.4008,2016-04-07,observed,2026-07-15
EDU-019656,CH-002457,14,numeracy_demo,-0.2457,2016-04-13,observed,2026-07-15
EDU-019657,CH-002458,8,literacy_demo,1.1925,2012-01-28,observed,2026-07-15
EDU-019658,CH-002458,8,numeracy_demo,0.9091,2012-01-08,observed,2026-07-15
EDU-019659,CH-002458,10,literacy_demo,1.2993,2014-03-02,observed,2026-07-15
EDU-019660,CH-002458,10,numeracy_demo,0.6986,2014-02-13,observed,2026-07-15
EDU-019661,CH-002458,12,literacy_demo,,2016-01-01,missing_demo,2026-07-15
EDU-019662,CH-002458,12,numeracy_demo,1.335,2016-03-08,observed,2026-07-15
EDU-019663,CH-002458,14,literacy_demo,0.9263,2018-01-20,observed,2026-07-15
EDU-019664,CH-002458,14,numeracy_demo,0.437,2018-02-13,observed,2026-07-15
EDU-019665,CH-002459,8,literacy_demo,,2012-03-05,missing_demo,2026-07-15
EDU-019666,CH-002459,8,numeracy_demo,0.6774,2012-03-11,observed,2026-07-15
EDU-019667,CH-002459,10,literacy_demo,0.2868,2014-02-18,observed,2026-07-15
EDU-019668,CH-002459,10,numeracy_demo,0.682,2014-04-22,observed,2026-07-15
EDU-019669,CH-002459,12,literacy_demo,0.5795,2016-02-14,observed,2026-07-15
EDU-019670,CH-002459,12,numeracy_demo,1.0376,2016-03-15,observed,2026-07-15
EDU-019671,CH-002459,14,literacy_demo,0.6883,2018-02-13,observed,2026-07-15
EDU-019672,CH-002459,14,numeracy_demo,-0.3502,2018-04-23,observed,2026-07-15
EDU-019673,CH-002460,8,literacy_demo,1.0343,2010-04-18,observed,2026-07-15
EDU-019674,CH-002460,8,numeracy_demo,0.3055,2010-03-14,observed,2026-07-15
EDU-019675,CH-002460,10,literacy_demo,1.1152,2012-05-08,observed,2026-07-15
EDU-019676,CH-002460,10,numeracy_demo,1.4924,2012-05-05,observed,2026-07-15
EDU-019677,CH-002460,12,literacy_demo,1.1947,2014-04-11,observed,2026-07-15
EDU-019678,CH-002460,12,numeracy_demo,0.7059,2014-04-09,observed,2026-07-15
EDU-019679,CH-002460,14,literacy_demo,1.6696,2016-04-08,observed,2026-07-15
EDU-019680,CH-002460,14,numeracy_demo,,2016-03-22,missing_demo,2026-07-15
EDU-019681,CH-002461,8,literacy_demo,-0.8751,2013-04-18,observed,2026-07-15
EDU-019682,CH-002461,8,numeracy_demo,-0.795,2013-02-20,observed,2026-07-15
EDU-019683,CH-002461,10,literacy_demo,-0.9364,2015-03-25,observed,2026-07-15
EDU-019684,CH-002461,10,numeracy_demo,-0.8531,2015-04-13,observed,2026-07-15
EDU-019685,CH-002461,12,literacy_demo,-0.6789,2017-03-08,observed,2026-07-15
EDU-019686,CH-002461,12,numeracy_demo,-0.9582,2017-04-03,observed,2026-07-15
EDU-019687,CH-002461,14,literacy_demo,-0.4827,2019-04-02,observed,2026-07-15
EDU-019688,CH-002461,14,numeracy_demo,-0.518,2019-02-28,observed,2026-07-15
EDU-019689,CH-002462,8,literacy_demo,1.5245,2014-02-23,observed,2026-07-15
EDU-019690,CH-002462,8,numeracy_demo,1.0242,2014-03-10,observed,2026-07-15
EDU-019691,CH-002462,10,literacy_demo,2.1071,2016-02-24,observed,2026-07-15
EDU-019692,CH-002462,10,numeracy_demo,1.7222,2016-04-20,observed,2026-07-15
EDU-019693,CH-002462,12,literacy_demo,1.1594,2018-03-05,observed,2026-07-15
EDU-019694,CH-002462,12,numeracy_demo,1.7578,2018-04-15,observed,2026-07-15
EDU-019695,CH-002462,14,literacy_demo,1.2399,2020-03-10,observed,2026-07-15
EDU-019696,CH-002462,14,numeracy_demo,1.5338,2020-03-12,observed,2026-07-15
EDU-019697,CH-002463,8,literacy_demo,2.1505,2017-03-08,observed,2026-07-15
EDU-019698,CH-002463,8,numeracy_demo,2.2509,2016-12-25,observed,2026-07-15
EDU-019699,CH-002463,10,literacy_demo,2.0945,2019-01-17,observed,2026-07-15
EDU-019700,CH-002463,10,numeracy_demo,2.7175,2019-02-27,observed,2026-07-15
EDU-019701,CH-002463,12,literacy_demo,,2021-02-18,missing_demo,2026-07-15
EDU-019702,CH-002463,12,numeracy_demo,2.3863,2021-03-15,observed,2026-07-15
EDU-019703,CH-002463,14,literacy_demo,1.6821,2023-01-13,observed,2026-07-15
EDU-019704,CH-002463,14,numeracy_demo,2.4173,2022-12-28,observed,2026-07-15
EDU-019705,CH-002464,8,literacy_demo,-0.5154,2009-11-18,observed,2026-07-15
EDU-019706,CH-002464,8,numeracy_demo,-0.7411,2010-02-09,observed,2026-07-15
EDU-019707,CH-002464,10,literacy_demo,-0.6156,2011-12-11,observed,2026-07-15
EDU-019708,CH-002464,10,numeracy_demo,-0.828,2011-12-03,observed,2026-07-15
EDU-019709,CH-002464,12,literacy_demo,-0.5404,2014-01-16,observed,2026-07-15
EDU-019710,CH-002464,12,numeracy_demo,-0.084,2013-11-22,observed,2026-07-15
EDU-019711,CH-002464,14,literacy_demo,-0.5644,2015-12-07,observed,2026-07-15
EDU-019712,CH-002464,14,numeracy_demo,0.5255,2015-11-26,observed,2026-07-15
EDU-019713,CH-002465,8,literacy_demo,-0.2561,2012-05-05,observed,2026-07-15
EDU-019714,CH-002465,8,numeracy_demo,0.7907,2012-05-14,observed,2026-07-15
EDU-019715,CH-002465,10,literacy_demo,0.089,2014-07-01,observed,2026-07-15
EDU-019716,CH-002465,10,numeracy_demo,0.2653,2014-04-17,observed,2026-07-15
EDU-019717,CH-002465,12,literacy_demo,0.9964,2016-05-19,observed,2026-07-15
EDU-019718,CH-002465,12,numeracy_demo,0.8678,2016-07-05,observed,2026-07-15
EDU-019719,CH-002465,14,literacy_demo,0.6975,2018-06-17,observed,2026-07-15
EDU-019720,CH-002465,14,numeracy_demo,0.7755,2018-06-24,observed,2026-07-15
EDU-019721,CH-002466,8,literacy_demo,0.3796,2016-11-14,observed,2026-07-15
EDU-019722,CH-002466,8,numeracy_demo,1.0787,2016-12-04,observed,2026-07-15
EDU-019723,CH-002466,10,literacy_demo,-0.2858,2018-12-26,observed,2026-07-15
EDU-019724,CH-002466,10,numeracy_demo,0.5923,2018-10-16,observed,2026-07-15
EDU-019725,CH-002466,12,literacy_demo,1.0165,2021-01-02,observed,2026-07-15
EDU-019726,CH-002466,12,numeracy_demo,,2020-10-17,missing_demo,2026-07-15
EDU-019727,CH-002466,14,literacy_demo,1.0979,2022-11-19,observed,2026-07-15
EDU-019728,CH-002466,14,numeracy_demo,1.1373,2022-11-05,observed,2026-07-15
EDU-019729,CH-002467,8,literacy_demo,1.4978,2012-11-07,observed,2026-07-15
EDU-019730,CH-002467,8,numeracy_demo,1.6027,2012-12-02,observed,2026-07-15
EDU-019731,CH-002467,10,literacy_demo,0.4008,2014-09-30,observed,2026-07-15
EDU-019732,CH-002467,10,numeracy_demo,1.6797,2014-12-10,observed,2026-07-15
EDU-019733,CH-002467,12,literacy_demo,0.9542,2016-11-06,observed,2026-07-15
EDU-019734,CH-002467,12,numeracy_demo,1.9011,2016-10-16,observed,2026-07-15
EDU-019735,CH-002467,14,literacy_demo,2.0177,2018-12-01,observed,2026-07-15
EDU-019736,CH-002467,14,numeracy_demo,1.5035,2018-10-08,observed,2026-07-15
EDU-019737,CH-002468,8,literacy_demo,1.1685,2015-09-18,observed,2026-07-15
EDU-019738,CH-002468,8,numeracy_demo,1.2446,2015-09-20,observed,2026-07-15
EDU-019739,CH-002468,10,literacy_demo,1.4728,2017-10-24,observed,2026-07-15
EDU-019740,CH-002468,10,numeracy_demo,1.1538,2017-11-13,observed,2026-07-15
EDU-019741,CH-002468,12,literacy_demo,1.7439,2019-10-18,observed,2026-07-15
EDU-019742,CH-002468,12,numeracy_demo,1.8786,2019-10-07,observed,2026-07-15
EDU-019743,CH-002468,14,literacy_demo,1.3723,2021-09-07,observed,2026-07-15
EDU-019744,CH-002468,14,numeracy_demo,1.7454,2021-09-06,observed,2026-07-15
EDU-019745,CH-002469,8,literacy_demo,0.6642,2016-06-27,observed,2026-07-15
EDU-019746,CH-002469,8,numeracy_demo,1.0464,2016-06-28,observed,2026-07-15
EDU-019747,CH-002469,10,literacy_demo,0.5491,2018-06-26,observed,2026-07-15
EDU-019748,CH-002469,10,numeracy_demo,0.0859,2018-08-21,observed,2026-07-15
EDU-019749,CH-002469,12,literacy_demo,0.7658,2020-07-02,observed,2026-07-15
EDU-019750,CH-002469,12,numeracy_demo,0.1405,2020-09-05,observed,2026-07-15
EDU-019751,CH-002469,14,literacy_demo,0.0044,2022-08-04,observed,2026-07-15
EDU-019752,CH-002469,14,numeracy_demo,-0.0817,2022-08-21,observed,2026-07-15
EDU-019753,CH-002470,8,literacy_demo,-1.5577,2009-07-17,observed,2026-07-15
EDU-019754,CH-002470,8,numeracy_demo,-0.328,2009-05-26,observed,2026-07-15
EDU-019755,CH-002470,10,literacy_demo,-1.1622,2011-06-27,observed,2026-07-15
EDU-019756,CH-002470,10,numeracy_demo,-0.9185,2011-05-04,observed,2026-07-15
EDU-019757,CH-002470,12,literacy_demo,,2013-07-10,missing_demo,2026-07-15
EDU-019758,CH-002470,12,numeracy_demo,-1.3895,2013-06-07,observed,2026-07-15
EDU-019759,CH-002470,14,literacy_demo,-1.0757,2015-05-23,observed,2026-07-15
EDU-019760,CH-002470,14,numeracy_demo,-0.9327,2015-06-08,observed,2026-07-15
EDU-019761,CH-002471,8,literacy_demo,2.442,2006-12-01,observed,2026-07-15
EDU-019762,CH-002471,8,numeracy_demo,2.9184,2006-12-07,observed,2026-07-15
EDU-019763,CH-002471,10,literacy_demo,2.6253,2009-02-04,observed,2026-07-15
EDU-019764,CH-002471,10,numeracy_demo,2.3178,2009-01-17,observed,2026-07-15
EDU-019765,CH-002471,12,literacy_demo,1.4477,2010-12-03,observed,2026-07-15
EDU-019766,CH-002471,12,numeracy_demo,1.8793,2011-02-09,observed,2026-07-15
EDU-019767,CH-002471,14,literacy_demo,2.2025,2013-01-09,observed,2026-07-15
EDU-019768,CH-002471,14,numeracy_demo,1.138,2012-12-03,observed,2026-07-15
EDU-019769,CH-002472,8,literacy_demo,0.0849,2007-02-20,observed,2026-07-15
EDU-019770,CH-002472,8,numeracy_demo,0.3124,2007-04-18,observed,2026-07-15
EDU-019771,CH-002472,10,literacy_demo,0.0255,2009-04-19,observed,2026-07-15
EDU-019772,CH-002472,10,numeracy_demo,0.7498,2009-02-26,observed,2026-07-15
EDU-019773,CH-002472,12,literacy_demo,-0.1455,2011-03-06,observed,2026-07-15
EDU-019774,CH-002472,12,numeracy_demo,0.8993,2011-03-15,observed,2026-07-15
EDU-019775,CH-002472,14,literacy_demo,-0.7689,2013-03-28,observed,2026-07-15
EDU-019776,CH-002472,14,numeracy_demo,-0.0645,2013-03-15,observed,2026-07-15
EDU-019777,CH-002473,8,literacy_demo,0.4682,2010-01-19,observed,2026-07-15
EDU-019778,CH-002473,8,numeracy_demo,-0.1501,2010-03-29,observed,2026-07-15
EDU-019779,CH-002473,10,literacy_demo,0.5192,2012-02-03,observed,2026-07-15
EDU-019780,CH-002473,10,numeracy_demo,0.1025,2012-02-04,observed,2026-07-15
EDU-019781,CH-002473,12,literacy_demo,0.1341,2014-02-20,observed,2026-07-15
EDU-019782,CH-002473,12,numeracy_demo,0.2434,2014-03-31,observed,2026-07-15
EDU-019783,CH-002473,14,literacy_demo,0.5894,2016-03-30,observed,2026-07-15
EDU-019784,CH-002473,14,numeracy_demo,-0.7135,2016-01-09,observed,2026-07-15
EDU-019785,CH-002474,8,literacy_demo,0.9732,2012-06-08,observed,2026-07-15
EDU-019786,CH-002474,8,numeracy_demo,0.1468,2012-07-09,observed,2026-07-15
EDU-019787,CH-002474,10,literacy_demo,0.5517,2014-06-24,observed,2026-07-15
EDU-019788,CH-002474,10,numeracy_demo,0.8181,2014-07-08,observed,2026-07-15
EDU-019789,CH-002474,12,literacy_demo,0.4215,2016-07-09,observed,2026-07-15
EDU-019790,CH-002474,12,numeracy_demo,0.5498,2016-06-10,observed,2026-07-15
EDU-019791,CH-002474,14,literacy_demo,-0.2937,2018-07-20,observed,2026-07-15
EDU-019792,CH-002474,14,numeracy_demo,-0.131,2018-06-29,observed,2026-07-15
EDU-019793,CH-002475,8,literacy_demo,2.7784,2014-02-26,observed,2026-07-15
EDU-019794,CH-002475,8,numeracy_demo,1.0915,2014-02-03,observed,2026-07-15
EDU-019795,CH-002475,10,literacy_demo,1.7532,2016-01-06,observed,2026-07-15
EDU-019796,CH-002475,10,numeracy_demo,1.9279,2016-01-01,observed,2026-07-15
EDU-019797,CH-002475,12,literacy_demo,0.6602,2017-12-20,observed,2026-07-15
EDU-019798,CH-002475,12,numeracy_demo,2.3341,2018-01-16,observed,2026-07-15
EDU-019799,CH-002475,14,literacy_demo,2.0918,2020-01-03,observed,2026-07-15
EDU-019800,CH-002475,14,numeracy_demo,1.9555,2019-12-21,observed,2026-07-15
EDU-019801,CH-002476,8,literacy_demo,1.2913,2015-10-26,observed,2026-07-15
EDU-019802,CH-002476,8,numeracy_demo,1.3893,2015-10-18,observed,2026-07-15
EDU-019803,CH-002476,10,literacy_demo,1.8037,2017-08-14,observed,2026-07-15
EDU-019804,CH-002476,10,numeracy_demo,1.6095,2017-08-30,observed,2026-07-15
EDU-019805,CH-002476,12,literacy_demo,1.5775,2019-11-02,observed,2026-07-15
EDU-019806,CH-002476,12,numeracy_demo,1.656,2019-08-14,observed,2026-07-15
EDU-019807,CH-002476,14,literacy_demo,0.6245,2021-09-10,observed,2026-07-15
EDU-019808,CH-002476,14,numeracy_demo,0.7434,2021-09-28,observed,2026-07-15
EDU-019809,CH-002477,8,literacy_demo,0.3554,2016-05-25,observed,2026-07-15
EDU-019810,CH-002477,8,numeracy_demo,1.1179,2016-04-29,observed,2026-07-15
EDU-019811,CH-002477,10,literacy_demo,0.5434,2018-06-10,observed,2026-07-15
EDU-019812,CH-002477,10,numeracy_demo,0.9521,2018-04-06,observed,2026-07-15
EDU-019813,CH-002477,12,literacy_demo,-0.0589,2020-04-26,observed,2026-07-15
EDU-019814,CH-002477,12,numeracy_demo,0.8686,2020-03-22,observed,2026-07-15
EDU-019815,CH-002477,14,literacy_demo,0.8707,2022-04-13,observed,2026-07-15
EDU-019816,CH-002477,14,numeracy_demo,1.0656,2022-06-11,observed,2026-07-15
EDU-019817,CH-002478,8,literacy_demo,0.4985,2017-12-02,observed,2026-07-15
EDU-019818,CH-002478,8,numeracy_demo,1.4447,2017-12-11,observed,2026-07-15
EDU-019819,CH-002478,10,literacy_demo,0.0835,2019-11-24,observed,2026-07-15
EDU-019820,CH-002478,10,numeracy_demo,0.9495,2019-12-31,observed,2026-07-15
EDU-019821,CH-002478,12,literacy_demo,,2021-12-29,missing_demo,2026-07-15
EDU-019822,CH-002478,12,numeracy_demo,1.0132,2021-12-30,observed,2026-07-15
EDU-019823,CH-002478,14,literacy_demo,1.6478,2023-12-16,observed,2026-07-15
EDU-019824,CH-002478,14,numeracy_demo,1.7184,2023-11-08,observed,2026-07-15
EDU-019825,CH-002479,8,literacy_demo,-0.4545,2014-03-24,observed,2026-07-15
EDU-019826,CH-002479,8,numeracy_demo,-0.4146,2014-06-14,observed,2026-07-15
EDU-019827,CH-002479,10,literacy_demo,-0.3495,2016-03-30,observed,2026-07-15
EDU-019828,CH-002479,10,numeracy_demo,0.3498,2016-05-20,observed,2026-07-15
EDU-019829,CH-002479,12,literacy_demo,0.4793,2018-04-01,observed,2026-07-15
EDU-019830,CH-002479,12,numeracy_demo,0.1937,2018-05-18,observed,2026-07-15
EDU-019831,CH-002479,14,literacy_demo,,2020-04-18,missing_demo,2026-07-15
EDU-019832,CH-002479,14,numeracy_demo,-0.0126,2020-05-23,observed,2026-07-15
EDU-019833,CH-002480,8,literacy_demo,0.5666,2016-05-17,observed,2026-07-15
EDU-019834,CH-002480,8,numeracy_demo,0.2013,2016-07-14,observed,2026-07-15
EDU-019835,CH-002480,10,literacy_demo,-0.26,2018-05-25,observed,2026-07-15
EDU-019836,CH-002480,10,numeracy_demo,-0.0795,2018-04-30,observed,2026-07-15
EDU-019837,CH-002480,12,literacy_demo,0.3052,2020-06-28,observed,2026-07-15
EDU-019838,CH-002480,12,numeracy_demo,-0.3718,2020-06-03,observed,2026-07-15
EDU-019839,CH-002480,14,literacy_demo,0.005,2022-06-23,observed,2026-07-15
EDU-019840,CH-002480,14,numeracy_demo,-0.4272,2022-06-22,observed,2026-07-15
EDU-019841,CH-002481,8,literacy_demo,-1.2644,2012-07-25,observed,2026-07-15
EDU-019842,CH-002481,8,numeracy_demo,,2012-09-20,missing_demo,2026-07-15
EDU-019843,CH-002481,10,literacy_demo,-0.5622,2014-07-31,observed,2026-07-15
EDU-019844,CH-002481,10,numeracy_demo,-0.48,2014-10-13,observed,2026-07-15
EDU-019845,CH-002481,12,literacy_demo,,2016-08-25,missing_demo,2026-07-15
EDU-019846,CH-002481,12,numeracy_demo,-0.4097,2016-07-30,observed,2026-07-15
EDU-019847,CH-002481,14,literacy_demo,-0.4791,2018-08-26,observed,2026-07-15
EDU-019848,CH-002481,14,numeracy_demo,,2018-09-19,missing_demo,2026-07-15
EDU-019849,CH-002482,8,literacy_demo,-1.5187,2010-12-17,observed,2026-07-15
EDU-019850,CH-002482,8,numeracy_demo,-1.753,2011-02-15,observed,2026-07-15
EDU-019851,CH-002482,10,literacy_demo,-0.9927,2013-02-09,observed,2026-07-15
EDU-019852,CH-002482,10,numeracy_demo,-1.0864,2013-01-06,observed,2026-07-15
EDU-019853,CH-002482,12,literacy_demo,-0.6355,2015-01-28,observed,2026-07-15
EDU-019854,CH-002482,12,numeracy_demo,-0.9331,2014-12-02,observed,2026-07-15
EDU-019855,CH-002482,14,literacy_demo,-0.899,2017-01-23,observed,2026-07-15
EDU-019856,CH-002482,14,numeracy_demo,-1.7363,2017-01-10,observed,2026-07-15
EDU-019857,CH-002483,8,literacy_demo,0.143,2013-08-24,observed,2026-07-15
EDU-019858,CH-002483,8,numeracy_demo,0.6691,2013-09-19,observed,2026-07-15
EDU-019859,CH-002483,10,literacy_demo,0.3913,2015-10-26,observed,2026-07-15
EDU-019860,CH-002483,10,numeracy_demo,0.2845,2015-09-16,observed,2026-07-15
EDU-019861,CH-002483,12,literacy_demo,0.0071,2017-09-17,observed,2026-07-15
EDU-019862,CH-002483,12,numeracy_demo,1.0518,2017-10-24,observed,2026-07-15
EDU-019863,CH-002483,14,literacy_demo,0.5841,2019-10-08,observed,2026-07-15
EDU-019864,CH-002483,14,numeracy_demo,0.7394,2019-08-17,observed,2026-07-15
EDU-019865,CH-002484,8,literacy_demo,-0.012,2016-02-25,observed,2026-07-15
EDU-019866,CH-002484,8,numeracy_demo,-0.4862,2016-04-18,observed,2026-07-15
EDU-019867,CH-002484,10,literacy_demo,0.3111,2018-04-28,observed,2026-07-15
EDU-019868,CH-002484,10,numeracy_demo,0.1362,2018-05-09,observed,2026-07-15
EDU-019869,CH-002484,12,literacy_demo,-0.2958,2020-03-16,observed,2026-07-15
EDU-019870,CH-002484,12,numeracy_demo,-0.6221,2020-04-28,observed,2026-07-15
EDU-019871,CH-002484,14,literacy_demo,-0.0371,2022-04-01,observed,2026-07-15
EDU-019872,CH-002484,14,numeracy_demo,-0.2808,2022-04-08,observed,2026-07-15
EDU-019873,CH-002485,8,literacy_demo,-1.0454,2009-03-18,observed,2026-07-15
EDU-019874,CH-002485,8,numeracy_demo,-1.0465,2009-04-18,observed,2026-07-15
